alert_count,machine_entity_count,machine_entity_ratio,device_context_count,device_context_ratio,vm_resource_count,dominant_category_code,max_suspicion_score,max_verdict_score,max_severity_score,unique_entity_types,has_process_entity,has_file_entity,has_machine_entity
122,122,1.0,122,1.0,0,6,1,2,2,11,1,1,1
10,10,1.0,10,1.0,0,7,0,0,0,1,0,0,0
5,5,1.0,5,1.0,0,2,0,0,0,3,0,1,0
4023,4023,1.0,4023,1.0,0,1,0,0,0,4,0,0,0
74,74,1.0,74,1.0,0,1,0,2,2,6,0,0,1
27,27,1.0,27,1.0,0,1,0,2,2,9,0,1,0
59,59,1.0,59,1.0,0,1,0,2,2,5,0,0,0
127,127,1.0,127,1.0,0,7,1,2,2,11,1,1,1
15,15,1.0,15,1.0,0,1,0,2,2,5,0,0,0
128,128,1.0,128,1.0,0,2,1,1,1,8,1,1,1
6,6,1.0,6,1.0,0,3,1,1,1,5,1,0,1
14,14,1.0,14,1.0,0,5,0,0,0,7,0,1,0
55,55,1.0,55,1.0,0,8,2,2,2,6,1,1,1
7,7,1.0,7,1.0,0,4,0,0,0,2,0,0,0
139,139,1.0,139,1.0,0,2,0,0,0,6,0,1,0
105,105,1.0,105,1.0,0,5,2,2,2,8,1,1,1
12,12,1.0,12,1.0,0,1,0,0,0,4,0,0,0
80,80,1.0,80,1.0,0,2,0,0,0,5,0,1,1
6,6,1.0,6,1.0,0,1,0,0,0,5,0,0,0
477,477,1.0,477,1.0,0,1,0,0,0,7,0,0,1
36,36,1.0,36,1.0,0,1,1,1,1,11,1,0,1
3,3,1.0,3,1.0,0,3,0,0,0,3,0,0,0
4,4,1.0,4,1.0,0,1,0,0,0,4,0,0,0
9,9,1.0,9,1.0,0,5,0,0,0,3,0,1,0
9,9,1.0,9,1.0,0,1,0,0,0,6,0,1,1
4,4,1.0,4,1.0,0,1,0,0,0,4,0,0,0
66,66,1.0,66,1.0,0,1,0,0,0,3,0,0,0
13,13,1.0,13,1.0,0,1,0,2,2,5,0,0,0
7,7,1.0,7,1.0,0,3,0,0,0,6,0,0,0
11,11,1.0,11,1.0,0,1,0,0,0,7,0,0,0
14,14,1.0,14,1.0,0,2,0,0,0,3,0,1,0
35,35,1.0,35,1.0,0,5,0,0,0,4,0,0,1
87,87,1.0,87,1.0,0,2,0,0,0,4,0,1,1
12,12,1.0,12,1.0,0,1,0,2,2,6,0,1,0
320,320,1.0,320,1.0,0,6,1,2,2,12,1,1,1
4,4,1.0,4,1.0,0,1,0,0,0,4,0,0,0
5,5,1.0,5,1.0,0,4,1,1,1,4,1,0,1
327,327,1.0,327,1.0,0,8,1,2,2,4,1,1,1
258,258,1.0,258,1.0,0,1,1,2,2,8,1,0,1
4,4,1.0,4,1.0,0,1,0,0,0,4,0,0,0
18,18,1.0,18,1.0,0,8,1,1,1,6,1,1,1
11,11,1.0,11,1.0,0,3,1,1,1,7,1,1,1
33,33,1.0,33,1.0,0,1,0,2,2,9,0,1,0
80,80,1.0,80,1.0,0,1,0,2,2,6,0,0,0
4,4,1.0,4,1.0,0,1,0,0,0,4,0,0,0
7,7,1.0,7,1.0,0,2,0,0,0,3,0,1,0
389,389,1.0,389,1.0,117,9,0,0,0,4,0,0,1
5,5,1.0,5,1.0,0,3,1,1,1,5,1,0,1
386,386,1.0,386,1.0,0,6,0,0,0,7,0,0,0
24,24,1.0,24,1.0,0,2,0,2,2,7,0,1,1
18,18,1.0,18,1.0,0,1,0,2,2,6,0,1,0
8,8,1.0,8,1.0,0,1,0,0,0,6,0,1,1
11,11,1.0,11,1.0,0,1,0,0,0,8,0,0,1
15,15,1.0,15,1.0,0,7,1,1,1,5,1,0,1
5,5,1.0,5,1.0,0,4,1,1,1,4,1,0,1
13,13,1.0,13,1.0,0,2,0,0,0,4,0,1,0
4,4,1.0,4,1.0,0,2,0,0,0,4,0,1,1
35,35,1.0,35,1.0,0,4,1,1,1,4,1,0,1
797,797,1.0,797,1.0,0,7,1,1,1,13,1,1,1
16,16,1.0,16,1.0,0,1,0,2,2,5,0,0,0
10,10,1.0,10,1.0,0,1,0,2,2,5,0,1,0
97,97,1.0,97,1.0,0,2,0,0,0,5,0,1,0
6,6,1.0,6,1.0,0,2,0,0,0,2,0,0,0
27,27,1.0,27,1.0,0,1,0,2,2,9,0,1,0
69,69,1.0,69,1.0,0,1,0,2,2,5,0,0,0
14,14,1.0,14,1.0,0,3,1,1,1,6,1,0,1
63,63,1.0,63,1.0,0,3,1,1,1,7,1,0,1
9,9,1.0,9,1.0,0,2,0,0,0,5,0,1,0
55,55,1.0,55,1.0,0,1,0,0,0,5,0,0,1
43,43,1.0,43,1.0,0,2,0,0,0,5,0,1,1
21,21,1.0,21,1.0,0,4,1,1,1,5,1,0,1
6,6,1.0,6,1.0,0,1,0,0,0,5,0,0,0
13,13,1.0,13,1.0,0,6,0,0,0,5,0,0,1
5,5,1.0,5,1.0,0,5,0,0,0,4,0,1,0
6,6,1.0,6,1.0,0,2,0,0,0,2,0,0,0
174,174,1.0,174,1.0,0,1,0,2,2,10,0,1,0
18,18,1.0,18,1.0,0,3,0,0,0,2,0,0,0
39,39,1.0,39,1.0,0,2,0,2,2,6,0,1,0
29,29,1.0,29,1.0,0,1,0,2,2,5,0,0,0
43,43,1.0,43,1.0,0,1,1,2,2,11,1,1,1
38,38,1.0,38,1.0,0,3,1,1,1,6,1,1,1
21,21,1.0,21,1.0,0,1,0,0,0,3,0,0,0
4,4,1.0,4,1.0,0,2,0,0,0,4,0,1,1
11,11,1.0,11,1.0,0,3,1,1,1,5,1,0,1
23,23,1.0,23,1.0,0,4,1,1,1,8,1,0,1
113,113,1.0,113,1.0,0,2,0,0,0,5,0,1,1
308,308,1.0,308,1.0,0,6,1,1,1,7,1,0,1
188,188,1.0,188,1.0,0,1,0,2,2,7,1,0,1
96,96,1.0,96,1.0,0,3,0,0,0,7,0,0,0
19,19,1.0,19,1.0,0,3,1,1,1,5,1,0,1
11,11,1.0,11,1.0,0,3,0,0,0,4,1,1,1
62,62,1.0,62,1.0,0,7,0,0,0,2,0,0,1
220,220,1.0,220,1.0,0,4,0,2,2,8,0,1,1
986,986,1.0,986,1.0,0,1,1,2,2,10,1,1,1
93,93,1.0,93,1.0,0,5,0,0,0,3,0,1,0
62,62,1.0,62,1.0,0,1,1,2,2,11,0,1,1
17,17,1.0,17,1.0,0,2,1,1,1,8,1,0,1
82,82,1.0,82,1.0,0,1,0,0,0,8,1,1,1
3,3,1.0,3,1.0,0,3,0,0,0,3,0,0,0
23,23,1.0,23,1.0,0,1,0,2,2,8,0,0,0
12,12,1.0,12,1.0,0,3,0,0,0,3,0,0,0
81,81,1.0,81,1.0,0,2,0,0,0,2,0,0,0
9,9,1.0,9,1.0,0,2,0,0,0,3,0,1,0
22,22,1.0,22,1.0,0,11,0,0,0,4,0,0,1
4,4,1.0,4,1.0,0,3,0,0,0,4,1,1,1
18,18,1.0,18,1.0,0,4,1,1,1,6,1,0,1
232,232,1.0,232,1.0,0,4,0,0,0,5,0,0,0
1198,1198,1.0,1198,1.0,0,3,1,1,1,5,1,0,1
22,22,1.0,22,1.0,0,4,1,1,1,9,1,0,1
9,9,1.0,9,1.0,0,1,0,0,0,3,0,0,1
15,15,1.0,15,1.0,0,1,0,2,2,5,0,0,0
6,6,1.0,6,1.0,0,5,0,0,0,4,0,1,0
54,54,1.0,54,1.0,0,4,0,0,0,6,0,0,0
2,2,1.0,2,1.0,0,3,0,0,0,2,0,0,0
20,20,1.0,20,1.0,0,1,1,2,2,10,1,1,1
15,15,1.0,15,1.0,0,2,0,0,0,5,0,0,1
8,8,1.0,8,1.0,0,2,0,0,0,3,0,1,0
245,245,1.0,245,1.0,0,1,0,2,2,6,0,1,0
16,16,1.0,16,1.0,0,1,0,2,2,5,0,0,0
306,306,1.0,306,1.0,0,3,0,0,0,2,0,0,1
8,8,1.0,8,1.0,0,4,1,1,1,6,1,0,1
12,12,1.0,12,1.0,0,1,0,2,2,5,0,1,0
26,26,1.0,26,1.0,0,1,0,2,2,9,0,1,0
21,21,1.0,21,1.0,0,1,0,0,0,6,0,1,0
4,4,1.0,4,1.0,0,3,0,0,0,4,1,1,1
63,63,1.0,63,1.0,0,2,0,0,0,4,0,1,0
7,7,1.0,7,1.0,0,4,1,1,1,5,1,0,1
84,84,1.0,84,1.0,0,3,1,1,1,6,1,1,1
50,50,1.0,50,1.0,0,2,0,0,0,4,0,1,1
6,6,1.0,6,1.0,0,4,1,1,1,5,1,0,1
25,25,1.0,25,1.0,0,4,1,1,1,4,1,0,1
21,21,1.0,21,1.0,0,1,0,0,0,3,0,0,0
48,48,1.0,48,1.0,0,1,0,2,2,7,0,1,0
46,46,1.0,46,1.0,0,1,0,2,2,8,0,0,0
5,5,1.0,5,1.0,0,4,1,1,1,4,1,0,1
71,71,1.0,71,1.0,0,2,0,0,0,3,0,1,0
54,54,1.0,54,1.0,0,2,0,0,0,2,0,0,0
14,14,1.0,14,1.0,0,4,1,1,1,5,1,0,1
9,9,1.0,9,1.0,0,1,0,1,1,5,0,0,0
12,12,1.0,12,1.0,0,5,0,0,0,3,0,1,0
158,158,1.0,158,1.0,0,1,0,2,2,5,0,0,0
5,5,1.0,5,1.0,0,2,0,0,0,5,0,1,1
8,8,1.0,8,1.0,0,1,0,0,0,6,0,1,1
3,3,1.0,3,1.0,0,3,0,0,0,3,0,0,0
26,26,1.0,26,1.0,0,1,0,2,2,8,0,0,0
4,4,1.0,4,1.0,0,1,0,0,0,4,0,0,0
321,321,1.0,321,1.0,0,6,1,1,1,13,1,0,1
18,18,1.0,18,1.0,0,3,1,1,1,5,1,0,1
6,6,1.0,6,1.0,0,1,0,0,0,4,0,0,0
139,139,1.0,139,1.0,0,4,1,2,2,10,1,1,1
13,13,1.0,13,1.0,0,4,1,1,1,8,1,1,1
319,319,1.0,319,1.0,0,4,0,0,0,6,0,0,0
184,184,1.0,184,1.0,0,2,0,2,2,9,0,1,1
92,92,1.0,92,1.0,0,4,1,2,2,12,1,0,1
54,54,1.0,54,1.0,0,1,0,2,2,7,0,0,0
3,3,1.0,3,1.0,1,3,0,0,0,3,0,0,1
118,118,1.0,118,1.0,0,2,0,0,0,3,0,1,0
70,70,1.0,70,1.0,0,1,0,2,2,6,0,1,0
21,21,1.0,21,1.0,0,4,1,1,1,4,1,0,1
27,27,1.0,27,1.0,0,2,0,0,0,3,0,1,0
4,4,1.0,4,1.0,0,1,0,0,0,4,0,0,0
3,3,1.0,3,1.0,0,3,0,0,0,3,0,0,0
3,3,1.0,3,1.0,0,1,0,0,0,3,0,0,0
37,37,1.0,37,1.0,0,4,1,1,1,8,1,0,1
3,3,1.0,3,1.0,0,7,0,0,0,3,0,0,0
58,58,1.0,58,1.0,0,7,0,0,0,1,0,0,0
5,5,1.0,5,1.0,0,3,1,1,1,5,1,0,1
39,39,1.0,39,1.0,0,1,2,2,2,11,1,1,1
20,20,1.0,20,1.0,0,1,0,2,2,5,0,1,0
4,4,1.0,4,1.0,0,1,0,0,0,4,0,0,0
61,61,1.0,61,1.0,0,3,0,0,0,7,0,0,0
20,20,1.0,20,1.0,0,1,0,0,0,4,0,0,1
9,9,1.0,9,1.0,0,1,0,2,2,6,0,1,0
35,35,1.0,35,1.0,0,1,1,2,2,11,1,1,1
91,91,1.0,91,1.0,0,1,1,1,1,6,1,0,1
116,116,1.0,116,1.0,0,1,0,2,2,7,0,1,1
14,14,1.0,14,1.0,0,4,1,1,1,7,1,0,1
91,91,1.0,91,1.0,0,3,1,1,1,5,1,0,1
8,8,1.0,8,1.0,0,5,0,0,0,2,0,1,0
96,96,1.0,96,1.0,0,4,1,2,2,9,1,0,1
4,4,1.0,4,1.0,0,1,0,0,0,4,0,0,0
11,11,1.0,11,1.0,0,3,1,1,1,5,1,0,1
501,501,1.0,501,1.0,0,6,0,0,0,2,0,0,0
31,31,1.0,31,1.0,0,1,0,2,2,8,0,0,0
19,19,1.0,19,1.0,0,2,1,1,1,7,0,1,1
9,9,1.0,9,1.0,0,4,1,1,1,7,1,0,1
2105,2105,1.0,2105,1.0,0,2,0,0,0,5,0,1,1
132,132,1.0,132,1.0,0,2,0,0,0,3,0,1,0
32,32,1.0,32,1.0,0,1,0,2,2,5,0,0,0
16,16,1.0,16,1.0,0,1,0,2,2,6,0,0,0
3,3,1.0,3,1.0,0,1,0,0,0,3,0,0,0
6,6,1.0,6,1.0,0,3,0,0,0,3,0,0,0
10,10,1.0,10,1.0,0,1,0,2,2,5,0,1,0
47,47,1.0,47,1.0,0,1,0,2,2,10,0,0,1
351,351,1.0,351,1.0,0,5,1,1,1,11,1,1,1
235,235,1.0,235,1.0,0,6,0,0,0,7,0,0,0
4,4,1.0,4,1.0,0,1,0,0,0,4,0,0,0
3,3,1.0,3,1.0,0,2,0,0,0,2,0,0,0
104,104,1.0,104,1.0,0,1,0,2,2,9,0,1,1
10,10,1.0,10,1.0,0,7,0,0,0,5,0,0,1
505,505,1.0,505,1.0,0,6,0,0,0,4,0,0,0
63,63,1.0,63,1.0,0,4,1,1,1,5,1,0,1
12,12,1.0,12,1.0,0,3,0,0,0,3,0,0,0
4,4,1.0,4,1.0,0,2,0,0,0,4,0,1,1
605,605,1.0,605,1.0,0,4,0,0,0,4,0,0,0
29,29,1.0,29,1.0,0,1,1,1,1,8,1,0,1
7,7,1.0,7,1.0,0,3,0,0,0,4,0,0,0
37,37,1.0,37,1.0,0,5,0,0,0,7,1,1,1
25,25,1.0,25,1.0,0,2,1,1,1,5,1,0,1
4,4,1.0,4,1.0,0,1,0,0,0,4,0,0,0
15,15,1.0,15,1.0,0,1,0,2,2,7,0,0,0
19,19,1.0,19,1.0,0,1,0,2,2,8,0,0,0
4,4,1.0,4,1.0,0,1,0,0,0,2,0,0,0
20,20,1.0,20,1.0,0,4,1,1,1,4,1,0,1
123,123,1.0,123,1.0,0,1,0,0,0,5,0,1,0
6,6,1.0,6,1.0,0,3,1,1,1,5,1,0,1
22,22,1.0,22,1.0,0,1,0,2,2,8,0,0,0
30,30,1.0,30,1.0,0,1,1,2,2,10,1,1,1
5,5,1.0,5,1.0,0,4,1,1,1,4,1,0,1
5,5,1.0,5,1.0,0,2,0,0,0,2,0,0,0
92,92,1.0,92,1.0,0,6,1,1,1,8,1,1,1
76,76,1.0,76,1.0,0,2,0,0,0,5,0,1,1
17,17,1.0,17,1.0,0,1,0,2,2,5,0,0,0
62,62,1.0,62,1.0,0,4,1,2,2,11,1,1,1
12,12,1.0,12,1.0,0,1,0,0,0,6,0,1,0
11,11,1.0,11,1.0,0,1,0,2,2,5,0,0,0
98,98,1.0,98,1.0,0,1,0,2,2,8,1,1,1
57,57,1.0,57,1.0,0,2,0,0,0,3,0,1,0
23,23,1.0,23,1.0,0,2,0,0,0,5,0,0,0
25,25,1.0,25,1.0,0,1,0,2,2,5,0,0,0
35,35,1.0,35,1.0,0,3,1,1,1,5,1,0,1
285,285,1.0,285,1.0,0,1,0,0,0,3,0,0,0
26,26,1.0,26,1.0,0,7,0,0,0,6,0,0,1
6,6,1.0,6,1.0,0,4,0,0,0,2,0,0,0
14,14,1.0,14,1.0,0,3,1,1,1,8,1,0,1
38,38,1.0,38,1.0,0,2,0,0,0,5,0,1,1
27,27,1.0,27,1.0,0,1,0,2,2,5,0,0,0
296,296,1.0,296,1.0,0,1,1,2,2,8,1,0,1
7,7,1.0,7,1.0,0,4,1,1,1,6,1,1,1
8,8,1.0,8,1.0,0,3,1,1,1,5,1,0,1
6,6,1.0,6,1.0,0,1,0,0,0,3,0,0,0
37,37,1.0,37,1.0,0,1,0,2,2,6,0,0,0
23,23,1.0,23,1.0,0,2,1,1,1,6,1,1,1
56,56,1.0,56,1.0,0,1,0,0,0,5,0,0,0
25,25,1.0,25,1.0,0,1,0,2,2,11,1,1,1
443,443,1.0,443,1.0,0,7,1,1,1,8,1,0,1
15,15,1.0,15,1.0,0,4,1,1,1,7,1,0,1
71,71,1.0,71,1.0,0,2,0,0,0,6,0,1,0
4,4,1.0,4,1.0,0,1,0,0,0,3,0,0,0
350,350,1.0,350,1.0,0,2,0,2,2,8,0,1,0
137,137,1.0,137,1.0,0,4,0,0,0,1,0,0,0
133,133,1.0,133,1.0,0,2,0,0,0,6,0,1,1
8,8,1.0,8,1.0,0,4,1,1,1,6,1,1,1
4,4,1.0,4,1.0,0,1,0,0,0,4,0,0,0
152,152,1.0,152,1.0,0,4,1,2,2,11,1,1,1
4,4,1.0,4,1.0,0,1,0,0,0,4,0,0,0
22,22,1.0,22,1.0,0,5,0,0,0,4,0,1,0
3,3,1.0,3,1.0,0,1,0,0,0,3,0,0,0
16,16,1.0,16,1.0,0,1,0,0,0,5,0,0,0
51,51,1.0,51,1.0,0,3,1,1,1,5,1,0,1
4,4,1.0,4,1.0,0,1,0,0,0,4,0,0,0
3,3,1.0,3,1.0,0,3,0,0,0,3,0,0,0
60,60,1.0,60,1.0,0,3,0,0,0,3,0,0,0
40,40,1.0,40,1.0,0,2,0,0,0,2,0,0,0
17,17,1.0,17,1.0,0,1,0,2,2,5,0,0,0
11,11,1.0,11,1.0,0,1,0,2,2,7,0,1,0
9999,9999,1.0,9999,1.0,0,1,0,0,0,5,0,0,0
16,16,1.0,16,1.0,0,3,0,0,0,4,0,0,1
179,179,1.0,179,1.0,0,2,0,0,0,4,0,1,0
90,90,1.0,90,1.0,0,1,0,2,2,6,0,1,0
14,14,1.0,14,1.0,0,12,1,1,1,5,1,1,1
9,9,1.0,9,1.0,0,1,0,2,2,6,0,0,0
70,70,1.0,70,1.0,0,3,0,2,2,10,0,1,1
6,6,1.0,6,1.0,0,5,0,0,0,4,0,1,0
33,33,1.0,33,1.0,0,1,0,2,2,5,0,0,0
18,18,1.0,18,1.0,0,4,1,1,1,7,1,1,1
20,20,1.0,20,1.0,0,2,0,0,0,6,0,1,0
444,444,1.0,444,1.0,0,6,1,1,1,5,1,0,1
26,26,1.0,26,1.0,0,1,0,2,2,5,0,0,0
5,5,1.0,5,1.0,0,2,0,0,0,3,0,1,0
4,4,1.0,4,1.0,0,1,0,0,0,4,0,0,0
21,21,1.0,21,1.0,0,1,0,2,2,8,0,0,0
13,13,1.0,13,1.0,0,1,1,1,1,8,1,0,1
13,13,1.0,13,1.0,0,1,0,2,2,5,0,0,0
4,4,1.0,4,1.0,0,16,0,0,0,3,1,0,1
3,3,1.0,3,1.0,0,1,0,0,0,3,0,0,0
48,48,1.0,48,1.0,0,1,1,2,2,10,1,0,1
45,45,1.0,45,1.0,0,1,0,2,2,10,0,1,0
28,28,1.0,28,1.0,0,1,0,0,0,6,0,0,0
33,33,1.0,33,1.0,0,5,0,0,0,4,0,1,0
500,500,1.0,500,1.0,0,6,0,0,0,1,0,0,0
17,17,1.0,17,1.0,0,1,0,0,0,6,0,0,1
3,3,1.0,3,1.0,0,3,0,0,0,3,0,0,0
359,359,1.0,359,1.0,0,6,0,0,0,1,0,0,0
375,375,1.0,375,1.0,0,3,0,0,0,3,0,0,0
4,4,1.0,4,1.0,0,1,0,0,0,4,0,0,0
4,4,1.0,4,1.0,0,1,0,0,0,4,0,0,0
17,17,1.0,17,1.0,0,1,0,2,2,7,0,1,0
5,5,1.0,5,1.0,0,1,0,0,0,5,0,0,0
12,12,1.0,12,1.0,0,1,0,0,0,5,0,0,0
51,51,1.0,51,1.0,0,8,1,2,2,2,0,1,1
152,152,1.0,152,1.0,0,6,1,1,1,4,0,1,1
5,5,1.0,5,1.0,0,4,1,1,1,4,1,0,1
67,67,1.0,67,1.0,0,1,0,2,2,7,0,1,0
4,4,1.0,4,1.0,0,1,0,0,0,4,0,0,0
19,19,1.0,19,1.0,0,3,1,1,1,8,1,0,1
9,9,1.0,9,1.0,0,2,0,0,0,6,0,1,1
4,4,1.0,4,1.0,0,1,0,0,0,3,0,0,0
7,7,1.0,7,1.0,0,5,1,1,1,6,1,1,1
66,66,1.0,66,1.0,0,2,0,0,0,4,0,1,1
12,12,1.0,12,1.0,0,1,0,2,2,5,0,0,0
15,15,1.0,15,1.0,0,1,0,2,2,8,0,0,0
5,5,1.0,5,1.0,0,4,1,1,1,4,1,0,1
166,166,1.0,166,1.0,0,4,1,2,2,9,1,0,1
4,4,1.0,4,1.0,0,1,0,0,0,4,0,0,0
14,14,1.0,14,1.0,0,1,0,2,2,8,0,1,0
18,18,1.0,18,1.0,0,1,0,0,0,5,0,0,0
27,27,1.0,27,1.0,0,1,0,2,2,8,0,0,1
35,35,1.0,35,1.0,0,1,2,2,2,8,1,1,1
37,37,1.0,37,1.0,0,3,1,1,1,5,1,0,1
42,42,1.0,42,1.0,0,1,0,0,0,3,0,0,0
13,13,1.0,13,1.0,0,1,0,2,2,5,0,0,0
12,12,1.0,12,1.0,0,1,0,2,2,5,0,0,0
17,17,1.0,17,1.0,0,2,0,0,0,3,0,1,0
38,38,1.0,38,1.0,0,1,1,2,2,11,1,1,1
4,4,1.0,4,1.0,0,1,0,0,0,4,0,0,0
30,30,1.0,30,1.0,0,1,0,2,2,6,0,1,0
56,56,1.0,56,1.0,0,1,1,2,2,9,1,1,1
10,10,1.0,10,1.0,0,4,1,2,2,5,0,1,1
334,334,1.0,334,1.0,0,6,1,2,2,11,1,1,1
120,120,1.0,120,1.0,0,1,1,2,2,12,1,1,1
13,13,1.0,13,1.0,0,1,0,2,2,7,0,1,0
159,159,1.0,159,1.0,0,9,0,0,0,3,0,0,1
4,4,1.0,4,1.0,0,1,0,0,0,4,0,0,0
5,5,1.0,5,1.0,0,2,0,0,0,2,0,0,0
15,15,1.0,15,1.0,0,1,0,2,2,7,0,0,0
17,17,1.0,17,1.0,0,1,0,0,0,8,0,1,1
9,9,1.0,9,1.0,0,1,0,2,2,5,0,1,0
21,21,1.0,21,1.0,0,1,0,0,0,3,0,0,0
13,13,1.0,13,1.0,0,2,0,0,0,4,0,0,0
4,4,1.0,4,1.0,0,1,0,0,0,4,0,0,0
32,32,1.0,32,1.0,0,1,0,2,2,7,0,1,0
262,262,1.0,262,1.0,0,7,1,1,1,5,1,0,1
4,4,1.0,4,1.0,0,1,0,0,0,3,0,0,0
6,6,1.0,6,1.0,0,1,0,0,0,3,0,0,0
160,160,1.0,160,1.0,0,4,0,0,0,5,0,0,0
3,3,1.0,3,1.0,1,1,0,0,0,3,0,0,1
22,22,1.0,22,1.0,0,1,1,2,2,7,0,1,1
11,11,1.0,11,1.0,0,3,1,1,1,5,1,0,1
76,76,1.0,76,1.0,0,1,0,2,2,10,0,1,0
62,62,1.0,62,1.0,0,2,0,0,0,2,0,0,0
16,16,1.0,16,1.0,0,1,1,1,1,6,1,0,1
51,51,1.0,51,1.0,0,1,1,2,2,9,1,0,1
4,4,1.0,4,1.0,0,1,0,0,0,4,0,0,0
27,27,1.0,27,1.0,0,4,1,1,1,4,1,0,1
4,4,1.0,4,1.0,0,8,1,1,1,4,1,1,1
9,9,1.0,9,1.0,0,1,0,0,0,3,0,0,0
165,165,1.0,165,1.0,0,1,0,0,0,4,0,0,1
15,15,1.0,15,1.0,0,1,0,0,0,6,0,1,0
98,98,1.0,98,1.0,0,1,1,2,2,11,1,1,1
3,3,1.0,3,1.0,0,3,0,0,0,3,0,0,0
22,22,1.0,22,1.0,0,3,1,1,1,7,0,0,1
38,38,1.0,38,1.0,0,7,0,0,0,5,0,1,1
8,8,1.0,8,1.0,0,3,0,0,0,6,1,1,1
29,29,1.0,29,1.0,0,2,0,0,0,4,0,1,1
119,119,1.0,119,1.0,0,2,0,0,0,4,0,1,0
4,4,1.0,4,1.0,0,1,0,0,0,3,0,0,0
51,51,1.0,51,1.0,0,3,1,1,1,5,1,0,1
6,6,1.0,6,1.0,0,1,0,0,0,4,0,0,0
25,25,1.0,25,1.0,0,2,1,1,1,6,1,0,1
69,69,1.0,69,1.0,0,9,1,1,1,6,1,0,1
40,40,1.0,40,1.0,0,3,1,1,1,6,1,1,1
24,24,1.0,24,1.0,0,1,0,2,2,5,0,0,0
41,41,1.0,41,1.0,0,1,1,2,2,8,1,0,1
16,16,1.0,16,1.0,0,1,0,2,2,5,0,0,0
55,55,1.0,55,1.0,0,1,1,2,2,9,1,1,1
12,12,1.0,12,1.0,0,3,1,1,1,5,1,0,1
5,5,1.0,5,1.0,0,4,1,1,1,4,1,0,1
36,36,1.0,36,1.0,0,1,0,2,2,8,0,0,0
3,3,1.0,3,1.0,0,1,0,0,0,3,0,0,0
284,284,1.0,284,1.0,0,7,0,2,2,10,0,0,1
6,6,1.0,6,1.0,0,3,1,1,1,5,1,0,1
3,3,1.0,3,1.0,0,1,0,0,0,3,0,0,0
41,41,1.0,41,1.0,0,1,0,2,2,8,0,0,0
8,8,1.0,8,1.0,0,2,0,0,0,3,0,1,0
5,5,1.0,5,1.0,0,4,1,1,1,4,1,0,1
13,13,1.0,13,1.0,0,1,0,0,0,6,0,0,0
14,14,1.0,14,1.0,0,1,0,2,2,8,0,1,0
27,27,1.0,27,1.0,0,2,1,1,1,10,1,1,1
29,29,1.0,29,1.0,0,4,1,2,2,7,1,0,1
3,3,1.0,3,1.0,0,1,0,0,0,3,0,0,0
4,4,1.0,4,1.0,0,3,0,0,0,4,1,1,1
44,44,1.0,44,1.0,0,1,0,2,2,7,0,0,0
10,10,1.0,10,1.0,0,4,1,1,1,4,1,0,1
73,73,1.0,73,1.0,0,2,0,0,0,6,0,1,0
201,201,1.0,201,1.0,0,5,0,0,0,6,0,0,1
33,33,1.0,33,1.0,0,3,0,0,0,3,0,0,0
3,3,1.0,3,1.0,0,5,0,0,0,3,0,1,0
132,132,1.0,132,1.0,0,1,0,0,0,5,0,0,0
3,3,1.0,3,1.0,0,3,0,0,0,3,0,0,0
49,49,1.0,49,1.0,0,10,0,0,0,7,1,1,1
27,27,1.0,27,1.0,0,1,0,2,2,8,0,1,1
14,14,1.0,14,1.0,0,11,1,1,1,5,1,0,1
27,27,1.0,27,1.0,0,1,0,2,2,6,0,0,0
26,26,1.0,26,1.0,0,4,1,1,1,7,1,1,1
59,59,1.0,59,1.0,0,1,0,2,2,7,0,1,0
10,10,1.0,10,1.0,0,3,0,0,0,5,0,0,0
4,4,1.0,4,1.0,0,1,0,0,0,4,0,0,0
35,35,1.0,35,1.0,0,3,1,1,1,7,1,0,1
24,24,1.0,24,1.0,0,4,1,1,1,6,1,1,1
11,11,1.0,11,1.0,0,1,0,0,0,5,0,0,0
3,3,1.0,3,1.0,0,5,0,0,0,3,0,1,0
14,14,1.0,14,1.0,0,1,0,0,0,6,0,0,1
10,10,1.0,10,1.0,0,4,1,1,1,4,1,0,1
12,12,1.0,12,1.0,0,1,0,2,2,5,0,1,0
8,8,1.0,8,1.0,0,2,0,0,0,5,0,1,1
71,71,1.0,71,1.0,0,8,1,2,2,3,1,1,1
6,6,1.0,6,1.0,0,2,0,0,0,2,0,0,0
2,2,1.0,2,1.0,0,2,0,0,0,2,0,0,0
22,22,1.0,22,1.0,0,4,1,1,1,5,1,0,1
5,5,1.0,5,1.0,0,4,1,1,1,4,1,0,1
32,32,1.0,32,1.0,0,1,0,2,2,5,0,0,0
92,92,1.0,92,1.0,0,1,0,2,2,5,0,0,0
23,23,1.0,23,1.0,0,1,1,2,2,8,1,0,1
238,238,1.0,238,1.0,0,10,1,1,1,10,1,0,1
106,106,1.0,106,1.0,0,3,0,0,0,8,1,1,1
60,60,1.0,60,1.0,0,6,1,2,2,3,0,1,1
144,144,1.0,144,1.0,0,3,1,1,1,5,1,0,1
4,4,1.0,4,1.0,0,1,0,0,0,4,0,0,0
5,5,1.0,5,1.0,0,4,1,1,1,4,1,0,1
6,6,1.0,6,1.0,0,1,0,0,0,3,0,0,0
90,90,1.0,90,1.0,0,4,1,2,2,13,1,1,1
55,55,1.0,55,1.0,0,1,0,2,2,8,0,1,0
